"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-04-11","14 day ahead inc death",2020-04-25,"Belgium","quantile",0.025,6
"2020-04-11","15 day ahead inc death",2020-04-26,"Belgium","quantile",0.025,5
"2020-04-11","16 day ahead inc death",2020-04-27,"Belgium","quantile",0.025,3
"2020-04-11","17 day ahead inc death",2020-04-28,"Belgium","quantile",0.025,2
"2020-04-11","18 day ahead inc death",2020-04-29,"Belgium","quantile",0.025,2
"2020-04-11","19 day ahead inc death",2020-04-30,"Belgium","quantile",0.025,1
"2020-04-11","20 day ahead inc death",2020-05-01,"Belgium","quantile",0.025,1
"2020-04-11","21 day ahead inc death",2020-05-02,"Belgium","quantile",0.025,0
"2020-04-11","22 day ahead inc death",2020-05-03,"Belgium","quantile",0.025,0
"2020-04-11","23 day ahead inc death",2020-05-04,"Belgium","quantile",0.025,0
"2020-04-11","24 day ahead inc death",2020-05-05,"Belgium","quantile",0.025,0
"2020-04-11","25 day ahead inc death",2020-05-06,"Belgium","quantile",0.025,0
"2020-04-11","26 day ahead inc death",2020-05-07,"Belgium","quantile",0.025,0
"2020-04-11","27 day ahead inc death",2020-05-08,"Belgium","quantile",0.025,0
"2020-04-11","28 day ahead inc death",2020-05-09,"Belgium","quantile",0.025,0
"2020-04-11","1 day ahead inc death",2020-04-12,"Belgium","quantile",0.975,441.05
"2020-04-11","2 day ahead inc death",2020-04-13,"Belgium","quantile",0.975,411.075
"2020-04-11","3 day ahead inc death",2020-04-14,"Belgium","quantile",0.975,347.025
"2020-04-11","4 day ahead inc death",2020-04-15,"Belgium","quantile",0.975,352.025
"2020-04-11","5 day ahead inc death",2020-04-16,"Belgium","quantile",0.975,296.05
"2020-04-11","6 day ahead inc death",2020-04-17,"Belgium","quantile",0.975,239.075
"2020-04-11","7 day ahead inc death",2020-04-18,"Belgium","quantile",0.975,216.05
"2020-04-11","8 day ahead inc death",2020-04-19,"Belgium","quantile",0.975,165
"2020-04-11","9 day ahead inc death",2020-04-20,"Belgium","quantile",0.975,136.15
"2020-04-11","10 day ahead inc death",2020-04-21,"Belgium","quantile",0.975,107.05
"2020-04-11","11 day ahead inc death",2020-04-22,"Belgium","quantile",0.975,84.05
"2020-04-11","12 day ahead inc death",2020-04-23,"Belgium","quantile",0.975,67.025
"2020-04-11","13 day ahead inc death",2020-04-24,"Belgium","quantile",0.975,51
"2020-04-11","14 day ahead inc death",2020-04-25,"Belgium","quantile",0.975,37.025
"2020-04-11","15 day ahead inc death",2020-04-26,"Belgium","quantile",0.975,27
"2020-04-11","16 day ahead inc death",2020-04-27,"Belgium","quantile",0.975,19
"2020-04-11","17 day ahead inc death",2020-04-28,"Belgium","quantile",0.975,12.025
"2020-04-11","18 day ahead inc death",2020-04-29,"Belgium","quantile",0.975,8
"2020-04-11","19 day ahead inc death",2020-04-30,"Belgium","quantile",0.975,5
"2020-04-11","20 day ahead inc death",2020-05-01,"Belgium","quantile",0.975,3
"2020-04-11","21 day ahead inc death",2020-05-02,"Belgium","quantile",0.975,2
"2020-04-11","22 day ahead inc death",2020-05-03,"Belgium","quantile",0.975,1
"2020-04-11","23 day ahead inc death",2020-05-04,"Belgium","quantile",0.975,0
"2020-04-11","24 day ahead inc death",2020-05-05,"Belgium","quantile",0.975,0
"2020-04-11","25 day ahead inc death",2020-05-06,"Belgium","quantile",0.975,0
"2020-04-11","26 day ahead inc death",2020-05-07,"Belgium","quantile",0.975,0
"2020-04-11","27 day ahead inc death",2020-05-08,"Belgium","quantile",0.975,0
"2020-04-11","28 day ahead inc death",2020-05-09,"Belgium","quantile",0.975,0
"2020-04-11","1 wk ahead inc death",2020-04-12,"Belgium","point",NA,1004.889
"2020-04-11","2 wk ahead inc death",2020-04-19,"Belgium","point",NA,286.063
"2020-04-11","3 wk ahead inc death",2020-04-26,"Belgium","point",NA,30.863
"2020-04-11","4 wk ahead inc death",2020-05-03,"Belgium","point",NA,0.187
"2020-04-11","1 wk ahead inc death",2020-04-12,"Belgium","quantile",0.025,400.875
"2020-04-11","2 wk ahead inc death",2020-04-19,"Belgium","quantile",0.025,122.95
"2020-04-11","3 wk ahead inc death",2020-04-26,"Belgium","quantile",0.025,14
"2020-04-11","4 wk ahead inc death",2020-05-03,"Belgium","quantile",0.025,0
"2020-04-11","1 wk ahead inc death",2020-04-12,"Belgium","quantile",0.975,2302.35
"2020-04-11","2 wk ahead inc death",2020-04-19,"Belgium","quantile",0.975,647.3
"2020-04-11","3 wk ahead inc death",2020-04-26,"Belgium","quantile",0.975,76.025
"2020-04-11","4 wk ahead inc death",2020-05-03,"Belgium","quantile",0.975,1
