"forecast_date","target","target_end_date","location","type","quantile","value"
2020-04-18,"15 day ahead inc death",2020-05-03,"Belgium","quantile",0.975,301
2020-04-18,"16 day ahead inc death",2020-05-04,"Belgium","quantile",0.975,301
2020-04-18,"17 day ahead inc death",2020-05-05,"Belgium","quantile",0.975,301
2020-04-18,"18 day ahead inc death",2020-05-06,"Belgium","quantile",0.975,301
2020-04-18,"19 day ahead inc death",2020-05-07,"Belgium","quantile",0.975,301
2020-04-18,"20 day ahead inc death",2020-05-08,"Belgium","quantile",0.975,301
2020-04-18,"21 day ahead inc death",2020-05-09,"Belgium","quantile",0.975,301
2020-04-18,"22 day ahead inc death",2020-05-10,"Belgium","quantile",0.975,301
2020-04-18,"23 day ahead inc death",2020-05-11,"Belgium","quantile",0.975,301
2020-04-18,"24 day ahead inc death",2020-05-12,"Belgium","quantile",0.975,301
2020-04-18,"25 day ahead inc death",2020-05-13,"Belgium","quantile",0.975,301
2020-04-18,"26 day ahead inc death",2020-05-14,"Belgium","quantile",0.975,301
2020-04-18,"27 day ahead inc death",2020-05-15,"Belgium","quantile",0.975,301
2020-04-18,"28 day ahead inc death",2020-05-16,"Belgium","quantile",0.975,301
2020-04-18,"1 wk ahead inc death",2020-04-19,"Belgium","point",NA,2107
2020-04-18,"2 wk ahead inc death",2020-04-26,"Belgium","point",NA,2107
2020-04-18,"3 wk ahead inc death",2020-05-03,"Belgium","point",NA,2107
2020-04-18,"4 wk ahead inc death",2020-05-10,"Belgium","point",NA,2107
2020-04-18,"1 wk ahead inc death",2020-04-19,"Belgium","quantile",0.025,2107
2020-04-18,"2 wk ahead inc death",2020-04-26,"Belgium","quantile",0.025,2107
2020-04-18,"3 wk ahead inc death",2020-05-03,"Belgium","quantile",0.025,2107
2020-04-18,"4 wk ahead inc death",2020-05-10,"Belgium","quantile",0.025,2107
2020-04-18,"1 wk ahead inc death",2020-04-19,"Belgium","quantile",0.975,2107
2020-04-18,"2 wk ahead inc death",2020-04-26,"Belgium","quantile",0.975,2107
2020-04-18,"3 wk ahead inc death",2020-05-03,"Belgium","quantile",0.975,2107
2020-04-18,"4 wk ahead inc death",2020-05-10,"Belgium","quantile",0.975,2107
