"forecast_date","target","target_end_date","location","type","quantile","value"
2020-05-02,"13 day ahead inc death",2020-05-15,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"14 day ahead inc death",2020-05-16,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"15 day ahead inc death",2020-05-17,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"16 day ahead inc death",2020-05-18,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"17 day ahead inc death",2020-05-19,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"18 day ahead inc death",2020-05-20,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"19 day ahead inc death",2020-05-21,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"20 day ahead inc death",2020-05-22,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"21 day ahead inc death",2020-05-23,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"22 day ahead inc death",2020-05-24,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"23 day ahead inc death",2020-05-25,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"24 day ahead inc death",2020-05-26,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"25 day ahead inc death",2020-05-27,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"26 day ahead inc death",2020-05-28,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"27 day ahead inc death",2020-05-29,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"28 day ahead inc death",2020-05-30,"Belgium","quantile",0.975,121.142857142857
2020-05-02,"1 wk ahead inc death",2020-05-03,"Belgium","point",NA,848
2020-05-02,"2 wk ahead inc death",2020-05-10,"Belgium","point",NA,848
2020-05-02,"3 wk ahead inc death",2020-05-17,"Belgium","point",NA,848
2020-05-02,"4 wk ahead inc death",2020-05-24,"Belgium","point",NA,848
2020-05-02,"1 wk ahead inc death",2020-05-03,"Belgium","quantile",0.025,848
2020-05-02,"2 wk ahead inc death",2020-05-10,"Belgium","quantile",0.025,848
2020-05-02,"3 wk ahead inc death",2020-05-17,"Belgium","quantile",0.025,848
2020-05-02,"4 wk ahead inc death",2020-05-24,"Belgium","quantile",0.025,848
2020-05-02,"1 wk ahead inc death",2020-05-03,"Belgium","quantile",0.975,848
2020-05-02,"2 wk ahead inc death",2020-05-10,"Belgium","quantile",0.975,848
2020-05-02,"3 wk ahead inc death",2020-05-17,"Belgium","quantile",0.975,848
2020-05-02,"4 wk ahead inc death",2020-05-24,"Belgium","quantile",0.975,848
