"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-05-18","10 day ahead inc death",2020-05-28,"Belgium","quantile",0.975,70
"2020-05-18","11 day ahead inc death",2020-05-29,"Belgium","quantile",0.975,68
"2020-05-18","12 day ahead inc death",2020-05-30,"Belgium","quantile",0.975,66
"2020-05-18","13 day ahead inc death",2020-05-31,"Belgium","quantile",0.975,63
"2020-05-18","14 day ahead inc death",2020-06-01,"Belgium","quantile",0.975,61
"2020-05-18","15 day ahead inc death",2020-06-02,"Belgium","quantile",0.975,59
"2020-05-18","16 day ahead inc death",2020-06-03,"Belgium","quantile",0.975,58
"2020-05-18","17 day ahead inc death",2020-06-04,"Belgium","quantile",0.975,56
"2020-05-18","18 day ahead inc death",2020-06-05,"Belgium","quantile",0.975,55
"2020-05-18","19 day ahead inc death",2020-06-06,"Belgium","quantile",0.975,54
"2020-05-18","20 day ahead inc death",2020-06-07,"Belgium","quantile",0.975,53
"2020-05-18","21 day ahead inc death",2020-06-08,"Belgium","quantile",0.975,52
"2020-05-18","22 day ahead inc death",2020-06-09,"Belgium","quantile",0.975,52
"2020-05-18","23 day ahead inc death",2020-06-10,"Belgium","quantile",0.975,51
"2020-05-18","24 day ahead inc death",2020-06-11,"Belgium","quantile",0.975,51
"2020-05-18","25 day ahead inc death",2020-06-12,"Belgium","quantile",0.975,50
"2020-05-18","26 day ahead inc death",2020-06-13,"Belgium","quantile",0.975,50
"2020-05-18","27 day ahead inc death",2020-06-14,"Belgium","quantile",0.975,50
"2020-05-18","28 day ahead inc death",2020-06-15,"Belgium","quantile",0.975,49
