"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-04-11","1 day ahead inc death",2020-04-12,"Belgium","point",NA,378
"2020-04-11","2 day ahead inc death",2020-04-13,"Belgium","point",NA,386
"2020-04-11","3 day ahead inc death",2020-04-14,"Belgium","point",NA,389
"2020-04-11","4 day ahead inc death",2020-04-15,"Belgium","point",NA,386
"2020-04-11","5 day ahead inc death",2020-04-16,"Belgium","point",NA,378
"2020-04-11","6 day ahead inc death",2020-04-17,"Belgium","point",NA,365
"2020-04-11","7 day ahead inc death",2020-04-18,"Belgium","point",NA,348
"2020-04-11","8 day ahead inc death",2020-04-19,"Belgium","point",NA,330
"2020-04-11","9 day ahead inc death",2020-04-20,"Belgium","point",NA,310
"2020-04-11","10 day ahead inc death",2020-04-21,"Belgium","point",NA,289
"2020-04-11","11 day ahead inc death",2020-04-22,"Belgium","point",NA,269
"2020-04-11","12 day ahead inc death",2020-04-23,"Belgium","point",NA,249
"2020-04-11","13 day ahead inc death",2020-04-24,"Belgium","point",NA,230
"2020-04-11","14 day ahead inc death",2020-04-25,"Belgium","point",NA,212
"2020-04-11","15 day ahead inc death",2020-04-26,"Belgium","point",NA,196
"2020-04-11","16 day ahead inc death",2020-04-27,"Belgium","point",NA,180
"2020-04-11","17 day ahead inc death",2020-04-28,"Belgium","point",NA,165
"2020-04-11","18 day ahead inc death",2020-04-29,"Belgium","point",NA,152
"2020-04-11","19 day ahead inc death",2020-04-30,"Belgium","point",NA,140
"2020-04-11","20 day ahead inc death",2020-05-01,"Belgium","point",NA,128
"2020-04-11","21 day ahead inc death",2020-05-02,"Belgium","point",NA,118
"2020-04-11","22 day ahead inc death",2020-05-03,"Belgium","point",NA,108
"2020-04-11","23 day ahead inc death",2020-05-04,"Belgium","point",NA,100
"2020-04-11","24 day ahead inc death",2020-05-05,"Belgium","point",NA,92
"2020-04-11","25 day ahead inc death",2020-05-06,"Belgium","point",NA,84
"2020-04-11","26 day ahead inc death",2020-05-07,"Belgium","point",NA,78
"2020-04-11","27 day ahead inc death",2020-05-08,"Belgium","point",NA,71
"2020-04-11","28 day ahead inc death",2020-05-09,"Belgium","point",NA,66
"2020-04-11","1 day ahead inc death",2020-04-12,"Belgium","quantile",0.025,226
"2020-04-11","2 day ahead inc death",2020-04-13,"Belgium","quantile",0.025,251
"2020-04-11","3 day ahead inc death",2020-04-14,"Belgium","quantile",0.025,272
"2020-04-11","4 day ahead inc death",2020-04-15,"Belgium","quantile",0.025,293
"2020-04-11","5 day ahead inc death",2020-04-16,"Belgium","quantile",0.025,299
"2020-04-11","6 day ahead inc death",2020-04-17,"Belgium","quantile",0.025,298
"2020-04-11","7 day ahead inc death",2020-04-18,"Belgium","quantile",0.025,285
"2020-04-11","8 day ahead inc death",2020-04-19,"Belgium","quantile",0.025,261
"2020-04-11","9 day ahead inc death",2020-04-20,"Belgium","quantile",0.025,241
"2020-04-11","10 day ahead inc death",2020-04-21,"Belgium","quantile",0.025,221
"2020-04-11","11 day ahead inc death",2020-04-22,"Belgium","quantile",0.025,200
"2020-04-11","12 day ahead inc death",2020-04-23,"Belgium","quantile",0.025,181
"2020-04-11","13 day ahead inc death",2020-04-24,"Belgium","quantile",0.025,164
"2020-04-11","14 day ahead inc death",2020-04-25,"Belgium","quantile",0.025,149
"2020-04-11","15 day ahead inc death",2020-04-26,"Belgium","quantile",0.025,135
"2020-04-11","16 day ahead inc death",2020-04-27,"Belgium","quantile",0.025,124
"2020-04-11","17 day ahead inc death",2020-04-28,"Belgium","quantile",0.025,114
"2020-04-11","18 day ahead inc death",2020-04-29,"Belgium","quantile",0.025,106
"2020-04-11","19 day ahead inc death",2020-04-30,"Belgium","quantile",0.025,98
"2020-04-11","20 day ahead inc death",2020-05-01,"Belgium","quantile",0.025,90
"2020-04-11","21 day ahead inc death",2020-05-02,"Belgium","quantile",0.025,82
"2020-04-11","22 day ahead inc death",2020-05-03,"Belgium","quantile",0.025,74
"2020-04-11","23 day ahead inc death",2020-05-04,"Belgium","quantile",0.025,68
"2020-04-11","24 day ahead inc death",2020-05-05,"Belgium","quantile",0.025,62
"2020-04-11","25 day ahead inc death",2020-05-06,"Belgium","quantile",0.025,56
"2020-04-11","26 day ahead inc death",2020-05-07,"Belgium","quantile",0.025,51
"2020-04-11","27 day ahead inc death",2020-05-08,"Belgium","quantile",0.025,46
"2020-04-11","28 day ahead inc death",2020-05-09,"Belgium","quantile",0.025,42
"2020-04-11","1 day ahead inc death",2020-04-12,"Belgium","quantile",0.975,462
"2020-04-11","2 day ahead inc death",2020-04-13,"Belgium","quantile",0.975,466
"2020-04-11","3 day ahead inc death",2020-04-14,"Belgium","quantile",0.975,480
"2020-04-11","4 day ahead inc death",2020-04-15,"Belgium","quantile",0.975,486
"2020-04-11","5 day ahead inc death",2020-04-16,"Belgium","quantile",0.975,466
"2020-04-11","6 day ahead inc death",2020-04-17,"Belgium","quantile",0.975,451
"2020-04-11","7 day ahead inc death",2020-04-18,"Belgium","quantile",0.975,447
"2020-04-11","8 day ahead inc death",2020-04-19,"Belgium","quantile",0.975,429
"2020-04-11","9 day ahead inc death",2020-04-20,"Belgium","quantile",0.975,424
"2020-04-11","10 day ahead inc death",2020-04-21,"Belgium","quantile",0.975,421
"2020-04-11","11 day ahead inc death",2020-04-22,"Belgium","quantile",0.975,409
"2020-04-11","12 day ahead inc death",2020-04-23,"Belgium","quantile",0.975,394
"2020-04-11","13 day ahead inc death",2020-04-24,"Belgium","quantile",0.975,392
"2020-04-11","14 day ahead inc death",2020-04-25,"Belgium","quantile",0.975,383
"2020-04-11","15 day ahead inc death",2020-04-26,"Belgium","quantile",0.975,352
"2020-04-11","16 day ahead inc death",2020-04-27,"Belgium","quantile",0.975,325
"2020-04-11","17 day ahead inc death",2020-04-28,"Belgium","quantile",0.975,311
"2020-04-11","18 day ahead inc death",2020-04-29,"Belgium","quantile",0.975,297
"2020-04-11","19 day ahead inc death",2020-04-30,"Belgium","quantile",0.975,283
"2020-04-11","20 day ahead inc death",2020-05-01,"Belgium","quantile",0.975,259
"2020-04-11","21 day ahead inc death",2020-05-02,"Belgium","quantile",0.975,237
"2020-04-11","22 day ahead inc death",2020-05-03,"Belgium","quantile",0.975,216
"2020-04-11","23 day ahead inc death",2020-05-04,"Belgium","quantile",0.975,198
"2020-04-11","24 day ahead inc death",2020-05-05,"Belgium","quantile",0.975,180
"2020-04-11","25 day ahead inc death",2020-05-06,"Belgium","quantile",0.975,163
"2020-04-11","26 day ahead inc death",2020-05-07,"Belgium","quantile",0.975,148
"2020-04-11","27 day ahead inc death",2020-05-08,"Belgium","quantile",0.975,135
"2020-04-11","28 day ahead inc death",2020-05-09,"Belgium","quantile",0.975,124
"2020-04-11","1 wk ahead inc death",2020-04-12,"Belgium","point",NA,2630
"2020-04-11","2 wk ahead inc death",2020-04-19,"Belgium","point",NA,1889
"2020-04-11","3 wk ahead inc death",2020-04-26,"Belgium","point",NA,1079
"2020-04-11","4 wk ahead inc death",2020-05-03,"Belgium","point",NA,599
"2020-04-11","1 wk ahead inc death",2020-04-12,"Belgium","quantile",0.025,1924
"2020-04-11","2 wk ahead inc death",2020-04-19,"Belgium","quantile",0.025,1417
"2020-04-11","3 wk ahead inc death",2020-04-26,"Belgium","quantile",0.025,749
"2020-04-11","4 wk ahead inc death",2020-05-03,"Belgium","quantile",0.025,399
"2020-04-11","1 wk ahead inc death",2020-04-12,"Belgium","quantile",0.975,3258
"2020-04-11","2 wk ahead inc death",2020-04-19,"Belgium","quantile",0.975,2852
"2020-04-11","3 wk ahead inc death",2020-04-26,"Belgium","quantile",0.975,2064
"2020-04-11","4 wk ahead inc death",2020-05-03,"Belgium","quantile",0.975,1164
