"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-05-16","1 day ahead inc death",2020-05-17,"Belgium","point",NA,58
"2020-05-16","2 day ahead inc death",2020-05-18,"Belgium","point",NA,55
"2020-05-16","3 day ahead inc death",2020-05-19,"Belgium","point",NA,52
"2020-05-16","4 day ahead inc death",2020-05-20,"Belgium","point",NA,50
"2020-05-16","5 day ahead inc death",2020-05-21,"Belgium","point",NA,47
"2020-05-16","6 day ahead inc death",2020-05-22,"Belgium","point",NA,45
"2020-05-16","7 day ahead inc death",2020-05-23,"Belgium","point",NA,43
"2020-05-16","8 day ahead inc death",2020-05-24,"Belgium","point",NA,40
"2020-05-16","9 day ahead inc death",2020-05-25,"Belgium","point",NA,38
"2020-05-16","10 day ahead inc death",2020-05-26,"Belgium","point",NA,37
"2020-05-16","11 day ahead inc death",2020-05-27,"Belgium","point",NA,35
"2020-05-16","12 day ahead inc death",2020-05-28,"Belgium","point",NA,33
"2020-05-16","13 day ahead inc death",2020-05-29,"Belgium","point",NA,32
"2020-05-16","14 day ahead inc death",2020-05-30,"Belgium","point",NA,30
"2020-05-16","15 day ahead inc death",2020-05-31,"Belgium","point",NA,29
"2020-05-16","16 day ahead inc death",2020-06-01,"Belgium","point",NA,28
"2020-05-16","17 day ahead inc death",2020-06-02,"Belgium","point",NA,27
"2020-05-16","18 day ahead inc death",2020-06-03,"Belgium","point",NA,26
"2020-05-16","19 day ahead inc death",2020-06-04,"Belgium","point",NA,25
"2020-05-16","20 day ahead inc death",2020-06-05,"Belgium","point",NA,24
"2020-05-16","21 day ahead inc death",2020-06-06,"Belgium","point",NA,23
"2020-05-16","22 day ahead inc death",2020-06-07,"Belgium","point",NA,22
"2020-05-16","23 day ahead inc death",2020-06-08,"Belgium","point",NA,21
"2020-05-16","24 day ahead inc death",2020-06-09,"Belgium","point",NA,21
"2020-05-16","25 day ahead inc death",2020-06-10,"Belgium","point",NA,20
"2020-05-16","26 day ahead inc death",2020-06-11,"Belgium","point",NA,19
"2020-05-16","27 day ahead inc death",2020-06-12,"Belgium","point",NA,19
"2020-05-16","28 day ahead inc death",2020-06-13,"Belgium","point",NA,18
