"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-05-11","4 day ahead inc death",2020-05-15,"Belgium","quantile",0.975,130
"2020-05-11","5 day ahead inc death",2020-05-16,"Belgium","quantile",0.975,126
"2020-05-11","6 day ahead inc death",2020-05-17,"Belgium","quantile",0.975,122
"2020-05-11","7 day ahead inc death",2020-05-18,"Belgium","quantile",0.975,119
"2020-05-11","8 day ahead inc death",2020-05-19,"Belgium","quantile",0.975,116
"2020-05-11","9 day ahead inc death",2020-05-20,"Belgium","quantile",0.975,112
"2020-05-11","10 day ahead inc death",2020-05-21,"Belgium","quantile",0.975,109
"2020-05-11","11 day ahead inc death",2020-05-22,"Belgium","quantile",0.975,106
"2020-05-11","12 day ahead inc death",2020-05-23,"Belgium","quantile",0.975,103
"2020-05-11","13 day ahead inc death",2020-05-24,"Belgium","quantile",0.975,101
"2020-05-11","14 day ahead inc death",2020-05-25,"Belgium","quantile",0.975,98
"2020-05-11","15 day ahead inc death",2020-05-26,"Belgium","quantile",0.975,95
"2020-05-11","16 day ahead inc death",2020-05-27,"Belgium","quantile",0.975,93
"2020-05-11","17 day ahead inc death",2020-05-28,"Belgium","quantile",0.975,90
"2020-05-11","18 day ahead inc death",2020-05-29,"Belgium","quantile",0.975,87
"2020-05-11","19 day ahead inc death",2020-05-30,"Belgium","quantile",0.975,85
"2020-05-11","20 day ahead inc death",2020-05-31,"Belgium","quantile",0.975,82
"2020-05-11","21 day ahead inc death",2020-06-01,"Belgium","quantile",0.975,80
"2020-05-11","22 day ahead inc death",2020-06-02,"Belgium","quantile",0.975,78
"2020-05-11","23 day ahead inc death",2020-06-03,"Belgium","quantile",0.975,77
"2020-05-11","24 day ahead inc death",2020-06-04,"Belgium","quantile",0.975,75
"2020-05-11","25 day ahead inc death",2020-06-05,"Belgium","quantile",0.975,73
"2020-05-11","26 day ahead inc death",2020-06-06,"Belgium","quantile",0.975,72
"2020-05-11","27 day ahead inc death",2020-06-07,"Belgium","quantile",0.975,71
"2020-05-11","28 day ahead inc death",2020-06-08,"Belgium","quantile",0.975,70
