"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-05-23","2 wk ahead inc death",2020-05-31,"Belgium","point",NA,182
"2020-05-23","3 wk ahead inc death",2020-06-07,"Belgium","point",NA,140
"2020-05-23","4 wk ahead inc death",2020-06-14,"Belgium","point",NA,114
"2020-05-23","1 wk ahead inc death",2020-05-24,"Belgium","quantile",0.025,73
"2020-05-23","2 wk ahead inc death",2020-05-31,"Belgium","quantile",0.025,44
"2020-05-23","3 wk ahead inc death",2020-06-07,"Belgium","quantile",0.025,27
"2020-05-23","4 wk ahead inc death",2020-06-14,"Belgium","quantile",0.025,18
"2020-05-23","1 wk ahead inc death",2020-05-24,"Belgium","quantile",0.975,560
"2020-05-23","2 wk ahead inc death",2020-05-31,"Belgium","quantile",0.975,453
"2020-05-23","3 wk ahead inc death",2020-06-07,"Belgium","quantile",0.975,383
"2020-05-23","4 wk ahead inc death",2020-06-14,"Belgium","quantile",0.975,334
